"Fecha","Tipo","Nominales","Precio","Moneda"
"2024-03-13","Venta","-4692","0","ARS"
"2024-02-19","Compra","4496","103","ARS"
"2024-02-16","Compra","196","104.25","ARS"
"2024-01-29","Venta","-6152","0","ARS"
"2024-01-22","Compra","112","124.75","ARS"
"2024-01-17","Compra","3937","117.11899923799848","ARS"
"2024-01-16","Compra","1684","117","ARS"
"2024-01-12","Compra","419","127","ARS"
