"Fecha","Tipo","Nominales","Precio","Moneda"
"2024-02-28","Venta","-40","0","ARS"
"2024-01-26","Compra","20","26591.5","ARS"
"2024-01-17","Venta","-9","0","ARS"
"2024-01-12","Compra","29","23500.5","ARS"
