"Fecha","Tipo","Nominales","Precio","Moneda"
"2024-04-04","Venta","-22418","0","ARS"
"2024-03-05","Compra","3940","47.553604060913706","ARS"
"2024-02-28","Compra","5307","44.9","ARS"
"2024-01-29","Venta","-4390","0","ARS"
"2024-01-26","Compra","1514","66.5","ARS"
"2024-01-23","Compra","16047","62.2","ARS"
