"Fecha","Tipo","Nominales","Precio","Moneda"
"2024-01-30","Venta","-19","0","ARS"
"2024-01-29","Compra","19","21853","ARS"
"2024-01-19","Venta","-23","0","ARS"
"2024-01-19","Compra","23","21070","ARS"
